gameId,gameDate,homeTeam,awayTeam,homeFOW,awayFOW,homePPF,awayPPF
2023020081,2023-10-22,ANA,BOS,0.5,0.5,3,5
2021021295,2022-04-28,MIN,CGY,0.5625,0.4375,2,4
2024020427,2024-12-07,CHI,WPG,0.522727,0.477273,1,2
2023020706,2024-01-20,BUF,TBL,0.469388,0.530612,2,3
2022020570,2022-12-29,WPG,VAN,0.480769,0.519231,4,2
2023021081,2024-03-18,SEA,BUF,0.392157,0.607843,5,2
2023021070,2024-03-16,EDM,COL,0.633333,0.366667,1,1
2025020355,2025-11-24,NYR,STL,0.474576,0.525424,0,4
2025020749,2026-01-16,DET,SJS,0.530612,0.469388,2,1
2022020990,2023-01-09,BUF,PHI,0.471698,0.528302,1,3
2021021037,2022-03-26,DET,TBL,0.360656,0.639344,5,3
2021020674,2022-01-15,STL,TOR,0.389831,0.610169,2,3
2020020663,2021-04-12,LAK,VGK,0.509434,0.490566,4,2
2020020822,2021-05-03,ARI,LAK,0.545455,0.454545,2,2
2021020878,2022-03-04,WPG,DAL,0.40678,0.59322,6,3
2025020284,2025-11-15,MIN,ANA,0.578947,0.421053,7,2
2024020285,2024-11-17,VAN,NSH,0.529412,0.470588,2,2
2020020495,2021-03-21,LAK,VGK,0.584906,0.415094,2,4
2020020389,2021-03-06,SJS,VGK,0.468085,0.531915,1,2
2021020100,2021-10-27,DAL,VGK,0.711538,0.288462,1,1
2022020706,2023-01-17,TOR,FLA,0.583333,0.416667,7,3
2021020153,2021-11-04,PIT,PHI,0.526316,0.473684,2,3
2024020320,2024-11-23,LAK,SEA,0.533333,0.466667,1,3
2025020014,2025-10-09,CAR,NJD,0.53125,0.46875,4,2
2024020856,2025-02-04,ANA,DAL,0.442623,0.557377,3,1
2022020673,2023-01-12,VGK,FLA,0.575758,0.424242,1,3
2024020891,2025-02-09,MTL,TBL,0.557143,0.442857,2,1
2021020695,2022-01-18,WSH,WPG,0.460317,0.539683,2,4
2025020459,2025-12-07,WSH,CBJ,0.52459,0.47541,4,3
2021021153,2022-04-09,VGK,ARI,0.526316,0.473684,3,1
2021020309,2021-11-26,WSH,FLA,0.52381,0.47619,3,3
2025020809,2026-01-23,SEA,ANA,0.482759,0.517241,2,2
2023021242,2024-04-09,MTL,PHI,0.460317,0.539683,0,2
2022020275,2022-11-19,FLA,CGY,0.459459,0.540541,3,3
2024020906,2025-02-23,WSH,EDM,0.55102,0.44898,2,3
2024021047,2025-03-13,LAK,WSH,0.517857,0.482143,4,5
2022021149,2023-03-24,COL,ARI,0.519231,0.480769,3,1
2024021240,2025-04-08,PIT,CHI,0.5625,0.4375,3,2
2022020047,2022-10-17,SEA,CAR,0.483333,0.516667,5,5
2023021265,2024-04-12,STL,CAR,0.509091,0.490909,3,3
2024030171,2025-04-20,VGK,MIN,0.4,0.6,2,1
2023020190,2023-11-08,TOR,OTT,0.5625,0.4375,2,3
2023020694,2024-01-18,PHI,DAL,0.5,0.5,4,2
2024020853,2025-02-04,CGY,TOR,0.472222,0.527778,5,4
2020020188,2021-02-07,WSH,PHI,0.477273,0.522727,1,4
2023020114,2023-10-27,WSH,MIN,0.528302,0.471698,3,5
2022020440,2022-12-10,NYI,CAR,0.425,0.575,3,2
2023021196,2024-04-02,VGK,VAN,0.433333,0.566667,4,3
2020030134,2021-05-23,NSH,CAR,0.450549,0.549451,2,4
2024021132,2025-03-25,CAR,NSH,0.566038,0.433962,3,3
2025020881,2026-02-02,CHI,SJS,0.464286,0.535714,4,4
2022020051,2022-10-18,NYI,SJS,0.522388,0.477612,3,3
2022020782,2023-01-27,TOR,OTT,0.4,0.6,3,5
2022021283,2023-04-10,ARI,SEA,0.541667,0.458333,4,4
2024020800,2025-01-28,MTL,WPG,0.57377,0.42623,0,3
2020020120,2021-01-28,COL,SJS,0.551724,0.448276,4,4
2021020304,2021-11-26,BOS,NYR,0.571429,0.428571,3,2
2020020818,2021-05-03,STL,ANA,0.490566,0.509434,2,2
2023020967,2024-03-02,STL,MIN,0.428571,0.571429,7,2
2021021162,2022-04-11,MTL,WPG,0.454545,0.545455,1,1
2025020281,2025-11-14,NSH,PIT,0.5,0.5,1,2
2021021189,2022-04-14,DAL,MIN,0.596491,0.403509,3,0
2022021211,2023-04-01,CHI,NJD,0.45098,0.54902,1,1
2022020420,2022-12-08,TOR,LAK,0.5,0.5,3,2
2024030315,2025-05-28,CAR,FLA,0.492958,0.507042,6,4
2021020518,2022-02-19,CGY,SEA,0.553571,0.446429,0,1
2021020530,2022-02-09,DAL,NSH,0.460317,0.539683,6,4
2023021136,2024-03-26,FLA,BOS,0.490196,0.509804,3,4
2022030166,2023-04-28,MIN,DAL,0.462963,0.537037,2,2
2021020590,2022-01-04,CBJ,TBL,0.508772,0.491228,3,4
2021020921,2022-03-10,NJD,WPG,0.377778,0.622222,3,2
2024020206,2024-11-06,CHI,DET,0.528302,0.471698,2,2
2023020006,2023-10-11,BOS,CHI,0.62963,0.37037,3,3
2024020131,2024-10-26,NSH,CBJ,0.508772,0.491228,2,2
2023020732,2024-01-23,PHI,TBL,0.557692,0.442308,2,3
2020020722,2021-04-20,DAL,DET,0.444444,0.555556,2,2
2023020366,2023-12-02,ANA,COL,0.550725,0.449275,3,3
2020020182,2021-04-14,STL,COL,0.655738,0.344262,4,3
2020020602,2021-05-10,WPG,VAN,0.645161,0.354839,3,1
2023020151,2023-11-02,MIN,NJD,0.367347,0.632653,2,5
2022020153,2022-11-01,DAL,LAK,0.523077,0.476923,4,3
2021020685,2022-01-17,STL,NSH,0.490909,0.509091,2,4
2022020437,2022-12-10,PIT,BUF,0.54902,0.45098,3,3
2023020118,2023-10-28,FLA,SEA,0.477612,0.522388,1,1
2023020027,2023-10-14,NYI,BUF,0.646154,0.353846,3,2
2024020988,2025-03-06,DET,UTA,0.387755,0.612245,3,3
2021020058,2021-10-21,CHI,VAN,0.448276,0.551724,4,4
2023020821,2024-02-12,PHI,ARI,0.585714,0.414286,7,4
2023020541,2023-12-27,LAK,SJS,0.592593,0.407407,3,3
2020020007,2021-01-14,NJD,BOS,0.425926,0.574074,5,5
2021020677,2022-01-15,ARI,COL,0.469388,0.530612,2,3
2024020453,2024-12-10,EDM,TBL,0.482759,0.517241,2,2
2022020757,2023-01-24,PHI,LAK,0.33871,0.66129,3,5
2022021121,2023-03-21,WSH,CBJ,0.576271,0.423729,1,1
2022021130,2023-03-21,DAL,SEA,0.6,0.4,4,2
2022021105,2023-03-18,LAK,VAN,0.612245,0.387755,2,1
2022020147,2022-11-01,PIT,BOS,0.449275,0.550725,4,3
2023020919,2024-02-25,CBJ,NYR,0.441176,0.558824,3,2
2024020516,2024-12-19,CHI,SEA,0.42623,0.57377,2,3
2022030215,2023-05-12,TOR,FLA,0.617647,0.382353,2,2
2023020343,2023-11-30,MTL,FLA,0.574074,0.425926,6,4
2023021078,2024-03-17,PIT,DET,0.491228,0.508772,4,2
2022021039,2023-03-11,PIT,PHI,0.490566,0.509434,4,3
2025020409,2025-12-01,STL,ANA,0.648148,0.351852,6,3
2021020423,2021-12-11,PIT,ANA,0.545455,0.454545,1,2
2025020486,2025-12-11,CBJ,OTT,0.421875,0.578125,1,2
2020020706,2021-04-19,TBL,CAR,0.478261,0.521739,2,3
2025020482,2025-12-11,NYI,ANA,0.542857,0.457143,4,1
2020020498,2021-03-30,MTL,EDM,0.490566,0.509434,4,3
2022020005,2022-10-12,WSH,BOS,0.372881,0.627119,4,3
2025020784,2026-01-20,NSH,BUF,0.55,0.45,2,1
2021020094,2021-10-26,VAN,MIN,0.545455,0.454545,3,2
2020020109,2021-01-28,BOS,PIT,0.627907,0.372093,2,3
2022020766,2023-01-25,OTT,NYI,0.446429,0.553571,3,3
2021020912,2022-03-08,CGY,WSH,0.461538,0.538462,1,3
2024020588,2024-12-30,SEA,UTA,0.508475,0.491525,2,1
2021020022,2021-10-16,TOR,OTT,0.649123,0.350877,3,2
2021020333,2021-11-29,BUF,SEA,0.532258,0.467742,4,0
2022020264,2022-11-17,TOR,NJD,0.6,0.4,5,2
2025020289,2025-11-15,CAR,EDM,0.425926,0.574074,2,1
2020020545,2021-03-28,CHI,NSH,0.54717,0.45283,3,1
2023020393,2023-12-07,DET,SJS,0.59375,0.40625,2,2
2020020534,2021-03-27,CHI,NSH,0.520833,0.479167,2,0
2024021300,2025-04-15,SEA,LAK,0.457627,0.542373,4,3
2020020561,2021-03-27,PIT,NYI,0.54717,0.45283,4,4
2023020835,2024-02-14,WPG,SJS,0.615385,0.384615,2,1
2023021104,2024-03-21,EDM,BUF,0.596491,0.403509,2,3
2025020859,2026-01-31,PHI,LAK,0.529412,0.470588,2,2
2023021059,2024-03-16,DET,BUF,0.537037,0.462963,2,2
2023020055,2023-10-19,TBL,VAN,0.457627,0.542373,3,1
2022021258,2023-04-08,MIN,STL,0.490196,0.509804,4,2
2025020657,2026-01-04,DAL,MTL,0.577778,0.422222,3,5
2021030211,2022-05-17,FLA,TBL,0.508475,0.491525,3,6
2021020016,2021-10-14,LAK,VGK,0.492308,0.507692,2,1
2023020624,2024-01-08,COL,BOS,0.45,0.55,6,3
2023021178,2024-03-30,CGY,LAK,0.54717,0.45283,6,4
2020020050,2021-01-19,PIT,WSH,0.629032,0.370968,3,2
2022020335,2022-11-26,PIT,TOR,0.491228,0.508772,2,3
2020020551,2021-03-29,TOR,EDM,0.557692,0.442308,1,1
2022020330,2022-11-25,DAL,WPG,0.692308,0.307692,4,2
2022020858,2023-02-14,NYI,OTT,0.484375,0.515625,6,3
2021020112,2021-10-29,NYR,CBJ,0.423077,0.576923,3,3
2021030115,2022-05-11,FLA,WSH,0.521739,0.478261,3,3
2021020245,2021-11-17,LAK,WSH,0.6,0.4,1,2
2024020593,2024-12-31,DET,PIT,0.5625,0.4375,3,3
2025020340,2025-11-22,PIT,SEA,0.568627,0.431373,4,2
2025020184,2025-11-01,SJS,COL,0.507463,0.492537,3,2
2025020840,2026-01-28,CBJ,PHI,0.62069,0.37931,3,5
2025020726,2026-01-13,PIT,TBL,0.568182,0.431818,3,3
2023020641,2024-01-11,FLA,LAK,0.581081,0.418919,3,3
2020020762,2021-04-29,MIN,STL,0.52459,0.47541,1,2
2020020858,2021-05-08,PIT,BUF,0.510638,0.489362,2,1
2023020956,2024-03-02,CAR,WPG,0.590909,0.409091,4,5
2020020351,2021-03-01,VGK,MIN,0.603448,0.396552,3,0
2020020701,2021-04-18,BOS,WSH,0.545455,0.454545,3,6
2020020291,2021-03-20,WSH,NYR,0.571429,0.428571,4,3
2025020416,2025-12-02,NSH,CGY,0.410714,0.589286,3,3
2023020950,2024-02-29,SEA,PIT,0.509434,0.490566,4,3
2022020970,2023-03-01,DAL,ARI,0.641509,0.358491,4,5
2022021118,2023-03-20,EDM,SJS,0.615385,0.384615,3,2
2023020743,2024-01-24,SEA,CHI,0.507463,0.492537,3,3
2023021158,2024-03-28,WPG,VGK,0.387097,0.612903,5,1
2021020077,2021-10-23,ARI,NYI,0.464286,0.535714,1,2
2020020053,2021-01-19,OTT,WPG,0.54386,0.45614,5,5
2022020772,2023-01-26,MTL,DET,0.526316,0.473684,2,2
2023021220,2024-04-06,CHI,DAL,0.416667,0.583333,2,3
2024020058,2024-10-16,TOR,LAK,0.55,0.45,4,4
2025020189,2025-11-01,CBJ,STL,0.446429,0.553571,3,2
2024020952,2025-03-01,PIT,BOS,0.627119,0.372881,7,2
2024020660,2025-01-09,CBJ,SEA,0.45098,0.54902,1,3
2024020142,2024-10-28,CBJ,EDM,0.381818,0.618182,4,6
2023030144,2024-04-27,NYI,CAR,0.676056,0.323944,2,4
2021020402,2021-12-09,TOR,TBL,0.666667,0.333333,2,3
2025020579,2025-12-23,DET,DAL,0.517857,0.482143,3,5
2020020207,2021-05-01,MIN,STL,0.542373,0.457627,1,1
2021021071,2022-03-30,VAN,STL,0.454545,0.545455,1,1
2023020577,2024-01-02,DAL,MTL,0.518519,0.481481,1,3
2021020169,2021-11-06,CBJ,COL,0.5,0.5,4,4
2023021153,2024-03-28,OTT,CHI,0.613636,0.386364,2,2
2021021305,2022-04-28,CBJ,TBL,0.625,0.375,4,7
2025020259,2025-11-11,CAR,WSH,0.54,0.46,5,5
2024021189,2025-04-01,VGK,EDM,0.45283,0.54717,1,4
2020020030,2021-01-16,ARI,SJS,0.595745,0.404255,3,4
2024020854,2025-02-04,UTA,PHI,0.623188,0.376812,3,1
2024020211,2024-11-07,FLA,NSH,0.40625,0.59375,7,5
2024020757,2025-01-22,TOR,CBJ,0.615385,0.384615,3,0
2025020553,2025-12-20,BUF,NYI,0.45,0.55,4,3
2022020591,2023-01-01,FLA,NYR,0.571429,0.428571,4,4
2021020949,2022-03-13,COL,CGY,0.55,0.45,2,3
2022021026,2023-03-09,BOS,EDM,0.469388,0.530612,2,1
2025020845,2026-01-29,MTL,COL,0.54717,0.45283,2,2
2023020856,2024-02-17,TBL,FLA,0.482143,0.517857,4,4
2025020230,2025-11-07,SJS,WPG,0.375,0.625,4,2
2022020332,2022-11-26,NYR,EDM,0.490909,0.509091,3,3
2021021101,2022-04-03,OTT,DET,0.509091,0.490909,4,2
2024020967,2025-03-03,WSH,OTT,0.428571,0.571429,4,7
2023021028,2024-03-11,NYR,NJD,0.682927,0.317073,4,4
2024020654,2025-01-09,OTT,BUF,0.615385,0.384615,4,4
2023020204,2023-11-10,BUF,MIN,0.272727,0.727273,4,5
2024020939,2025-02-27,WSH,STL,0.339623,0.660377,2,1
2021021199,2022-04-16,OTT,TOR,0.492063,0.507937,1,2
2022020135,2022-10-29,NYI,COL,0.428571,0.571429,3,2
2023020136,2023-10-30,DAL,CBJ,0.581818,0.418182,3,3
2023020092,2023-10-24,CHI,BOS,0.492308,0.507692,3,4
2023021039,2024-03-12,CGY,COL,0.367647,0.632353,3,4
2025020417,2025-12-02,COL,VAN,0.531915,0.468085,1,1
2020020499,2021-03-22,OTT,CGY,0.367347,0.632653,2,1
2024020287,2024-11-17,SEA,NYR,0.44898,0.55102,1,0
2023021083,2024-03-19,DET,CBJ,0.555556,0.444444,3,2
2024020512,2024-12-19,TBL,STL,0.44,0.56,3,2
2025020710,2026-01-10,VGK,STL,0.425926,0.574074,1,1
2020020356,2021-03-02,CBJ,DET,0.431034,0.568966,5,3
2022020931,2023-02-24,TOR,MIN,0.711538,0.288462,2,1
2022020116,2022-10-27,CHI,EDM,0.546875,0.453125,10,7
2025020905,2026-02-05,NJD,NYI,0.326531,0.673469,1,1
2022020165,2022-11-03,WPG,MTL,0.534884,0.465116,5,2
2021020780,2022-01-29,STL,WPG,0.458333,0.541667,5,3
2020030113,2021-05-20,NYI,PIT,0.526316,0.473684,4,2
2025020848,2026-01-29,NJD,NSH,0.5,0.5,3,2
2024030411,2025-06-04,EDM,FLA,0.435897,0.564103,4,2
2021020855,2022-03-01,MIN,CGY,0.467742,0.532258,4,3
2024020922,2025-02-25,PHI,PIT,0.454545,0.545455,3,2
2022020222,2022-11-11,WSH,TBL,0.377778,0.622222,6,3
2021020408,2021-12-09,EDM,BOS,0.430769,0.569231,5,3
2023020062,2023-10-19,SJS,BOS,0.532258,0.467742,3,1
2022020013,2022-10-13,BUF,OTT,0.44898,0.55102,4,4
2023020701,2024-01-18,VGK,NYR,0.5,0.5,3,3
2022020639,2023-01-08,WSH,CBJ,0.625,0.375,2,2
2021021167,2022-04-12,FLA,ANA,0.622951,0.377049,3,2
2023030417,2024-06-24,FLA,EDM,0.474576,0.525424,2,1
2025020732,2026-01-13,WPG,NYI,0.444444,0.555556,3,1
2020020288,2021-02-20,ARI,LAK,0.357143,0.642857,4,3
2023020782,2024-02-05,TOR,NYI,0.5,0.5,2,2
2021020201,2021-11-11,STL,NSH,0.55,0.45,1,0
2020020328,2021-02-27,NYI,PIT,0.537037,0.462963,1,5
2025020707,2026-01-10,NSH,CHI,0.546875,0.453125,3,3
2022020623,2023-01-06,DET,FLA,0.648148,0.351852,5,2
2020020112,2021-01-28,WSH,NYI,0.446429,0.553571,3,3
2022020353,2022-11-29,PHI,NYI,0.490909,0.509091,2,4
2022020964,2023-02-28,STL,SEA,0.423077,0.576923,4,2
2024020688,2025-01-12,VGK,MIN,0.44,0.56,5,2
2021020404,2021-12-09,NYI,NSH,0.425926,0.574074,2,1
2024020241,2024-11-11,PIT,DAL,0.490196,0.509804,1,4
2022020995,2023-03-04,WPG,EDM,0.507463,0.492537,3,3
2024020997,2025-03-07,NJD,WPG,0.54902,0.45098,2,2
2022021048,2023-03-11,NYI,WSH,0.583333,0.416667,5,4
2021020967,2022-03-16,SEA,TBL,0.481481,0.518519,5,6
2021021161,2022-02-20,SJS,VGK,0.375,0.625,3,3
2024020160,2024-10-30,LAK,VGK,0.5,0.5,1,3
2024020697,2025-01-14,WSH,ANA,0.534884,0.465116,2,1
2020020282,2021-02-20,CBJ,NSH,0.390625,0.609375,1,4
2024020051,2024-10-15,CBJ,FLA,0.57377,0.42623,2,3
2020030182,2021-05-21,EDM,WPG,0.57377,0.42623,3,2
2023020289,2023-11-22,DAL,VGK,0.568966,0.431034,3,4
2020020786,2021-04-29,CAR,DET,0.490909,0.509091,3,1
2024021273,2025-04-12,VAN,MIN,0.578947,0.421053,2,2
2021020841,2022-02-27,CBJ,PIT,0.457627,0.542373,1,4
2024021213,2025-04-05,LAK,EDM,0.517857,0.482143,4,1
2021020383,2021-12-06,PHI,COL,0.544118,0.455882,3,5
2020020688,2021-05-12,COL,LAK,0.606557,0.393443,4,2
2024020585,2024-12-29,LAK,PHI,0.5,0.5,1,1
2021020048,2021-10-19,MIN,WPG,0.606557,0.393443,5,6
2023030124,2024-04-27,TOR,BOS,0.607143,0.392857,3,3
2023021171,2024-03-30,CBJ,PIT,0.45,0.55,4,2
2021020030,2021-10-16,COL,STL,0.515625,0.484375,3,2
2022020302,2022-11-22,LAK,NYR,0.525424,0.474576,1,0
2021020372,2021-12-04,WSH,CBJ,0.340909,0.659091,1,0
2021020401,2021-12-08,VGK,DAL,0.35,0.65,3,3
2020020006,2021-01-14,BUF,WSH,0.491228,0.508772,3,2
2020020842,2021-05-06,PIT,BUF,0.52,0.48,1,2
2022020620,2023-01-05,VGK,PIT,0.516129,0.483871,1,3
2022030221,2023-05-03,CAR,NJD,0.482143,0.517857,3,2
2022021024,2023-03-08,VAN,ANA,0.574468,0.425532,0,2
2024020134,2024-10-26,VGK,SJS,0.509434,0.490566,4,2
2024020350,2024-11-27,DET,CGY,0.580645,0.419355,4,4
2022020493,2022-12-17,COL,NSH,0.461538,0.538462,3,2
2025020888,2026-02-03,NYI,PIT,0.553571,0.446429,2,2
2022020999,2023-03-04,CGY,MIN,0.390625,0.609375,2,2
2024021153,2025-03-28,FLA,UTA,0.384615,0.615385,6,4
2021020384,2021-12-06,WSH,ANA,0.490566,0.509434,1,1
2022020127,2022-10-29,DAL,NYR,0.461538,0.538462,4,5
2022030151,2023-04-18,COL,SEA,0.563636,0.436364,2,3
2021020531,2022-02-08,WPG,MIN,0.714286,0.285714,4,1
2025020496,2025-12-13,MIN,OTT,0.435484,0.564516,3,4
2022020907,2023-02-20,NYR,WPG,0.540984,0.459016,4,1
2025020363,2025-11-26,FLA,PHI,0.52,0.48,3,1
2024020799,2025-01-28,BUF,BOS,0.461538,0.538462,3,2
2024020449,2024-12-10,CBJ,PHI,0.644444,0.355556,2,3
2021020434,2021-12-12,VAN,CAR,0.416667,0.583333,1,1
2020020090,2021-01-24,ARI,VGK,0.386364,0.613636,2,2
2020020110,2021-01-28,BUF,NYR,0.526316,0.473684,4,3
2020020306,2021-02-23,OTT,MTL,0.492063,0.507937,4,3
2020020558,2021-03-30,NYR,WSH,0.442308,0.557692,2,3
2024021080,2025-03-18,PIT,NYI,0.545455,0.454545,3,1
2022021050,2023-03-11,VAN,OTT,0.477612,0.522388,6,3
2024020353,2024-11-27,NYI,BOS,0.508772,0.491228,1,0
2022020230,2022-11-12,TOR,VAN,0.5625,0.4375,2,4
2024020735,2025-01-18,VAN,EDM,0.576923,0.423077,4,2
2022020336,2022-11-26,NJD,WSH,0.519231,0.480769,3,4
2022020718,2023-01-19,NYR,BOS,0.490566,0.509434,3,4
2021021230,2022-04-20,ARI,CHI,0.389831,0.610169,1,5
2021020332,2021-11-28,ANA,TOR,0.622222,0.377778,1,1
2025020708,2026-01-10,MIN,NYI,0.419355,0.580645,4,3
2024020820,2025-01-30,VGK,CBJ,0.586957,0.413043,1,1
2021020148,2021-11-04,BOS,DET,0.592593,0.407407,5,4
2024020557,2024-12-23,VGK,ANA,0.5,0.5,3,4
2025020367,2025-11-26,WSH,WPG,0.5,0.5,2,2
2022020272,2022-11-17,SJS,DET,0.509091,0.490909,1,3
2023020990,2024-03-06,TOR,BUF,0.607843,0.392157,1,2
2020020089,2021-01-24,DAL,NSH,0.491803,0.508197,4,4
2021020673,2022-01-15,CHI,ANA,0.586957,0.413043,3,2
2025020274,2025-11-13,CBJ,EDM,0.59322,0.40678,1,2
2023020119,2023-10-28,BOS,DET,0.478261,0.521739,4,4
2024020085,2024-10-19,CHI,BUF,0.537037,0.462963,1,4
2023020083,2023-10-24,WSH,TOR,0.465116,0.534884,3,3
2020020397,2021-03-08,VAN,MTL,0.578947,0.421053,3,2
2020020102,2021-01-26,MIN,LAK,0.490566,0.509434,3,3
2020030133,2021-05-21,NSH,CAR,0.5,0.5,7,3
2025020169,2025-10-30,TBL,DAL,0.434783,0.565217,4,3
2020020650,2021-04-11,NJD,PIT,0.526316,0.473684,2,1
2025020743,2026-01-15,CBJ,VAN,0.470588,0.529412,2,2
2022021131,2023-03-21,ANA,CGY,0.451613,0.548387,3,5
2024020481,2024-12-14,CBJ,ANA,0.5,0.5,2,1
2021021226,2022-04-19,ANA,LAK,0.489796,0.510204,4,1
2024030172,2025-04-22,VGK,MIN,0.588235,0.411765,0,1
2025020540,2025-12-18,CBJ,MIN,0.641791,0.358209,2,1
2023020735,2024-01-23,CGY,STL,0.526316,0.473684,3,1
2024021028,2025-03-11,PIT,VGK,0.474576,0.525424,4,1
2023020090,2023-10-24,NYI,COL,0.62069,0.37931,5,3
2025020060,2025-10-15,UTA,CGY,0.433962,0.566038,6,4
2025020188,2025-11-01,PHI,TOR,0.426471,0.573529,6,3
2022020653,2023-01-10,NYI,DAL,0.517857,0.482143,3,1
2021020156,2021-11-04,SEA,BUF,0.413793,0.586207,4,3
2022020356,2022-11-29,NSH,ANA,0.581818,0.418182,2,0
2024020976,2025-03-04,TBL,CBJ,0.530303,0.469697,3,2
2020020476,2021-03-18,ANA,ARI,0.6,0.4,3,4
2025020864,2026-01-31,WSH,CAR,0.5,0.5,4,2
2024021159,2025-03-29,PHI,BUF,0.54902,0.45098,3,2
2022020069,2022-10-20,EDM,CAR,0.512821,0.487179,5,5
2024021032,2025-03-11,VAN,MTL,0.555556,0.444444,3,1
2024020822,2025-01-31,BUF,NSH,0.358491,0.641509,2,4
2020020833,2021-05-12,OTT,TOR,0.428571,0.571429,4,5
2024021013,2025-03-09,PHI,NJD,0.431818,0.568182,1,1
2020020531,2021-03-27,CAR,TBL,0.4,0.6,6,4
2024020152,2024-10-29,NYI,ANA,0.672414,0.327586,4,3
2021020747,2022-01-25,PIT,ARI,0.52,0.48,3,2
2023020913,2024-02-24,SEA,MIN,0.484375,0.515625,5,6
2023020936,2024-02-27,COL,DAL,0.490196,0.509804,2,2
2022020090,2022-10-23,FLA,NYI,0.509804,0.490196,4,6
2020020312,2021-02-25,NYI,BOS,0.469388,0.530612,2,2
2024030121,2025-04-22,TBL,FLA,0.433333,0.566667,3,3
2021020320,2021-11-27,STL,CBJ,0.464286,0.535714,2,4
2025020144,2025-10-26,CHI,LAK,0.555556,0.444444,5,3
2025020837,2026-01-27,MIN,CHI,0.415385,0.584615,1,5
2023020053,2023-10-19,NYR,NSH,0.54,0.46,4,4
2021020908,2022-03-08,STL,OTT,0.595238,0.404762,1,2
2021021165,2022-04-12,TOR,BUF,0.688525,0.311475,5,4
2022020555,2022-12-27,CGY,EDM,0.534483,0.465517,1,3
2021020745,2022-01-25,NJD,DAL,0.43662,0.56338,3,1
2024020324,2024-11-23,DET,BOS,0.45,0.55,4,2
2021020234,2021-12-06,NJD,OTT,0.528302,0.471698,0,1
2020020846,2021-05-10,NSH,CAR,0.555556,0.444444,4,4
2024021088,2025-03-19,MIN,SEA,0.5,0.5,2,1
2021021088,2022-04-01,ARI,ANA,0.510638,0.489362,1,3
2025020778,2026-01-19,VAN,NYI,0.55102,0.44898,2,3
2024020144,2024-10-28,COL,CHI,0.571429,0.428571,4,3
2022030237,2023-05-15,DAL,SEA,0.54,0.46,1,1
2024020067,2024-10-17,CBJ,BUF,0.490909,0.509091,3,2
2023020515,2023-12-23,NSH,DAL,0.421053,0.578947,2,2
2024020567,2024-12-28,VAN,SEA,0.530612,0.469388,2,3
2024020459,2024-12-12,TOR,ANA,0.576271,0.423729,2,1
2023020963,2024-03-02,TBL,MTL,0.508772,0.491228,2,2
2024021299,2025-04-15,CGY,VGK,0.459459,0.540541,2,2
2025020654,2026-01-03,CGY,NSH,0.424658,0.575342,2,1
2021021073,2022-03-30,SEA,VGK,0.477273,0.522727,1,3
2021020011,2021-10-14,NYR,DAL,0.5,0.5,4,2
2022020499,2022-12-18,CHI,NYR,0.6,0.4,1,1
2020020334,2021-02-27,WPG,MTL,0.529412,0.470588,3,2
2024020834,2025-02-01,CGY,DET,0.483871,0.516129,2,0
2025020371,2025-11-26,COL,SJS,0.517857,0.482143,4,4
2022020522,2022-12-21,DAL,EDM,0.59322,0.40678,4,2
2023020607,2024-01-06,BOS,TBL,0.52,0.48,4,4
2024030143,2025-04-25,NJD,CAR,0.558442,0.441558,5,4
2024020297,2024-11-19,WPG,FLA,0.42623,0.57377,4,4
2020020485,2021-03-20,CAR,CBJ,0.533333,0.466667,2,2
2023021162,2024-03-28,SEA,ANA,0.470588,0.529412,10,3
2024021206,2025-04-04,DET,CAR,0.393443,0.606557,2,2
2021020915,2022-03-10,BOS,CHI,0.52381,0.47619,3,3
2024021244,2025-04-08,COL,VGK,0.521127,0.478873,4,4
2022021096,2023-03-18,MIN,BOS,0.4,0.6,5,4
2020020753,2021-04-24,SJS,MIN,0.574074,0.425926,0,3
2024020610,2025-01-02,COL,BUF,0.447761,0.552239,3,3
2021020342,2021-11-30,NSH,CBJ,0.612903,0.387097,4,2
2023020762,2024-01-27,SJS,BUF,0.550725,0.449275,2,2
2022020488,2022-12-17,NJD,FLA,0.45614,0.54386,3,2
2024020468,2024-12-12,WPG,VGK,0.46,0.54,1,4
2022020675,2023-01-13,ANA,NJD,0.423077,0.576923,4,2
2023020169,2023-11-04,MIN,NYR,0.408163,0.591837,4,1
2021021107,2022-04-03,ANA,EDM,0.526316,0.473684,1,2
2020020779,2021-04-28,VGK,COL,0.491228,0.508772,4,4
2025020723,2026-01-12,COL,TOR,0.490909,0.509091,3,2
2024020601,2024-12-31,EDM,UTA,0.543478,0.456522,3,2
2023021001,2024-03-07,ARI,MIN,0.481481,0.518519,3,2
2022021075,2023-03-14,LAK,NYI,0.555556,0.444444,2,3
2021021115,2022-04-05,DET,BOS,0.39726,0.60274,5,4
2025020580,2025-12-23,NYI,NJD,0.45,0.55,0,0
2023030123,2024-04-24,TOR,BOS,0.553571,0.446429,5,3
2024020066,2024-10-17,WSH,DAL,0.474576,0.525424,5,4
2024020924,2025-02-25,CBJ,DAL,0.471698,0.528302,2,3
2020020819,2021-05-03,MTL,TOR,0.519231,0.480769,4,3
2023021209,2024-04-04,WPG,CGY,0.588235,0.411765,4,2
2025020485,2025-12-11,WSH,CAR,0.347826,0.652174,1,2
2025020080,2025-10-18,MTL,NYR,0.517241,0.482759,2,2
2023020227,2023-11-13,EDM,NYI,0.545455,0.454545,3,3
